Timestamp;Open;High;Low;Close;Volume (BTC);Volume (Currency);Weighted Price
01.07.2017 02:07;0;0;0;0;0;0;0
01.07.2017 02:08;17905;17905;17904;17904;0.85;15218.95;17904.65
01.07.2017 02:09;17905;17905;17904;17904;1.21;21611.02;17904.74
01.07.2017 02:10;17904;17978.82;17904;17978.82;0.59;10617.57;17935.09
01.07.2017 02:11;17978.82;17978.82;17978.82;17978.82;0.43;7641;17978.82
01.07.2017 02:12;0;0;0;0;0;0;0
01.07.2017 02:13;17902.01;17971.72;17902.01;17902.01;0.71;12764.22;17927.27
01.07.2017 02:14;17902.01;17902.01;17902.01;17902.01;0.63;11260.36;17902.01
01.07.2017 02:15;17902;17902;17902;17902;0.1;1772.3;17902
01.07.2017 02:16;17902;17902;17902;17902;0.1;1790.2;17902
01.07.2017 02:17;17902;17902;17902;17902;1.28;22878.76;17902
01.07.2017 02:18;17902;17957.51;17900;17900;11.72;209729.02;17901.08
01.07.2017 02:19;17870;17870;17870;17870;1.08;19228.12;17870
01.07.2017 02:20;0;0;0;0;0;0;0
01.07.2017 02:21;0;0;0;0;0;0;0
01.07.2017 02:22;17870;17870;17870;17870;1.39;24821.43;17870
01.07.2017 02:23;17900;17900;17900;17900;0.11;1986.9;17900
01.07.2017 02:24;0;0;0;0;0;0;0
01.07.2017 02:25;0;0;0;0;0;0;0
01.07.2017 02:26;0;0;0;0;0;0;0
01.07.2017 02:27;17888;17980;17888;17980;0.37;6639.39;17895.94
01.07.2017 02:28;17980;17980;17980;17980;0.01;197.78;17980
01.07.2017 02:29;0;0;0;0;0;0;0
01.07.2017 02:30;17950;18010;17950;18010;0.99;17830.64;17974.44
01.07.2017 02:31;0;0;0;0;0;0;0
01.07.2017 02:32;17996.35;18005.34;17996.34;18005.34;0.78;14040.57;18000.73
01.07.2017 02:33;0;0;0;0;0;0;0
01.07.2017 02:34;17930;17930;17930;17930;1.29;23129.7;17930
01.07.2017 02:35;17930;17930;17930;17930;1.1;19723;17930
01.07.2017 02:36;0;0;0;0;0;0;0
01.07.2017 02:37;0;0;0;0;0;0;0
01.07.2017 02:38;0;0;0;0;0;0;0
01.07.2017 02:39;17930;17930;17930;17930;0.04;681.34;17930
01.07.2017 02:40;0;0;0;0;0;0;0
01.07.2017 02:41;0;0;0;0;0;0;0
01.07.2017 02:42;0;0;0;0;0;0;0
01.07.2017 02:43;0;0;0;0;0;0;0
01.07.2017 02:44;0;0;0;0;0;0;0
01.07.2017 02:45;0;0;0;0;0;0;0
01.07.2017 02:46;0;0;0;0;0;0;0
01.07.2017 02:47;0;0;0;0;0;0;0
01.07.2017 02:48;0;0;0;0;0;0;0
01.07.2017 02:49;0;0;0;0;0;0;0
01.07.2017 02:50;0;0;0;0;0;0;0
01.07.2017 02:51;0;0;0;0;0;0;0
01.07.2017 02:52;0;0;0;0;0;0;0
01.07.2017 02:53;17863;17967.27;17863;17967.27;0.54;9696.48;17956.45
01.07.2017 02:54;0;0;0;0;0;0;0
01.07.2017 02:55;17959.65;17979.99;17959.65;17979.99;1.2;21487.88;17966.45
01.07.2017 02:56;17956.64;17956.64;17956.64;17956.64;0;17.96;17956.64
01.07.2017 02:57;17979.99;18010;17979.99;18010;2.27;40890.52;17997.59
01.07.2017 02:58;17980;17980;17980;17980;0.02;305.66;17980
01.07.2017 02:59;17980;17980;17980;17980;0.11;1977.8;17980
01.07.2017 03:00;0;0;0;0;0;0;0
01.07.2017 03:01;0;0;0;0;0;0;0
01.07.2017 03:02;0;0;0;0;0;0;0
01.07.2017 03:03;0;0;0;0;0;0;0
01.07.2017 03:04;0;0;0;0;0;0;0
01.07.2017 03:05;0;0;0;0;0;0;0
01.07.2017 03:06;0;0;0;0;0;0;0
01.07.2017 03:07;0;0;0;0;0;0;0
01.07.2017 03:08;0;0;0;0;0;0;0
01.07.2017 03:09;17979;17979;17979;17979;0.01;179.79;17979
01.07.2017 03:10;17979;17979;17979;17979;0.01;179.79;17979
01.07.2017 03:11;17902;17902;17900;17900;0.55;9846;17901.82
01.07.2017 03:12;0;0;0;0;0;0;0
01.07.2017 03:13;0;0;0;0;0;0;0
01.07.2017 03:14;0;0;0;0;0;0;0
01.07.2017 03:15;17996.4;17996.4;17996.4;17996.4;0.01;179.96;17996.4
01.07.2017 03:16;17871;17871;17865.05;17865.05;0.16;2769.82;17869.78
01.07.2017 03:17;17865.05;17865.05;17860;17860;3.13;55939.11;17860.51
01.07.2017 03:18;17860;17860;17860;17860;0.67;11930.48;17860
01.07.2017 03:19;0;0;0;0;0;0;0
01.07.2017 03:20;17860;17870;17860;17870;0.17;2966.3;17869.28
01.07.2017 03:21;0;0;0;0;0;0;0
01.07.2017 03:22;0;0;0;0;0;0;0
01.07.2017 03:23;0;0;0;0;0;0;0
01.07.2017 03:24;0;0;0;0;0;0;0
01.07.2017 03:25;18000;18029;18000;18029;3.28;59082.13;18018.34
01.07.2017 03:26;0;0;0;0;0;0;0
01.07.2017 03:27;0;0;0;0;0;0;0
01.07.2017 03:28;0;0;0;0;0;0;0
01.07.2017 03:29;0;0;0;0;0;0;0
01.07.2017 03:30;0;0;0;0;0;0;0
01.07.2017 03:31;0;0;0;0;0;0;0
01.07.2017 03:32;0;0;0;0;0;0;0
01.07.2017 03:33;0;0;0;0;0;0;0
01.07.2017 03:34;17860.01;17860.01;17860.01;17860.01;0.01;232.18;17860.01
01.07.2017 03:35;0;0;0;0;0;0;0
01.07.2017 03:36;0;0;0;0;0;0;0
01.07.2017 03:37;0;0;0;0;0;0;0
01.07.2017 03:38;17860.01;17860.01;17860.01;17860.01;1.15;20574.73;17860.01
01.07.2017 03:39;17860;17860.01;17801;17860.01;6.23;111163.92;17840.46
01.07.2017 03:40;18000;18000;18000;18000;0.4;7236;18000
01.07.2017 03:41;0;0;0;0;0;0;0
01.07.2017 03:42;18000;18000;18000;18000;0.06;1008;18000
01.07.2017 03:43;18000;18000;18000;18000;17.32;311778;18000
01.07.2017 03:44;0;0;0;0;0;0;0
01.07.2017 03:45;0;0;0;0;0;0;0
01.07.2017 03:46;0;0;0;0;0;0;0
01.07.2017 03:47;0;0;0;0;0;0;0
01.07.2017 03:48;0;0;0;0;0;0;0
01.07.2017 03:49;0;0;0;0;0;0;0
01.07.2017 03:50;0;0;0;0;0;0;0
01.07.2017 03:51;17919.99;17930;17919.99;17930;1;17920.99;17920.99
01.07.2017 03:52;17879.89;17879.9;17879.89;17879.9;1.18;21134.04;17879.9
01.07.2017 03:53;0;0;0;0;0;0;0
01.07.2017 03:54;17879;17879;17879;17879;0.14;2503.06;17879
01.07.2017 03:55;0;0;0;0;0;0;0
01.07.2017 03:56;17879.9;17879.9;17879;17879;1.02;18326.54;17879.55
01.07.2017 03:57;17879;17879;17800;17800;3.6;64154.17;17800.82
01.07.2017 03:58;0;0;0;0;0;0;0
01.07.2017 03:59;0;0;0;0;0;0;0
01.07.2017 04:00;17800;17800;17800;17800;0.19;3293;17800
01.07.2017 04:01;0;0;0;0;0;0;0
01.07.2017 04:02;17880;17880;17880;17880;0.17;2985.96;17880
01.07.2017 04:03;0;0;0;0;0;0;0
01.07.2017 04:04;17880;17880;17880;17880;0.01;178.8;17880
01.07.2017 04:05;17800;17800;17780;17780;3.66;65134.96;17796.44
01.07.2017 04:06;17780;17780;17780;17780;3.53;62727.84;17780
01.07.2017 04:07;0;0;0;0;0;0;0
01.07.2017 04:08;0;0;0;0;0;0;0
01.07.2017 04:09;17780;17780;17780;17780;0.32;5725.16;17780
01.07.2017 04:10;0;0;0;0;0;0;0
01.07.2017 04:11;17790;17790;17701;17701;5.7;101105.26;17728.43
01.07.2017 04:12;0;0;0;0;0;0;0
01.07.2017 04:13;17701.08;17701.08;17701.08;17701.08;0.4;7115.83;17701.08
01.07.2017 04:14;17701.08;17701.08;17701.08;17701.08;0.9;15984.08;17701.08
01.07.2017 04:15;17701.08;17701.08;17701.08;17701.08;1.67;29631.61;17701.08
01.07.2017 04:16;17701.08;17701.08;17701.08;17701.08;1.28;22728.19;17701.08
01.07.2017 04:17;17701;17701;17680.01;17680.01;5.37;95052.01;17693.97
01.07.2017 04:18;0;0;0;0;0;0;0
01.07.2017 04:19;0;0;0;0;0;0;0
01.07.2017 04:20;17790;17790;17790;17790;0.06;1031.82;17790
01.07.2017 04:21;0;0;0;0;0;0;0
01.07.2017 04:22;0;0;0;0;0;0;0
01.07.2017 04:23;17790;17790;17790;17790;0.01;177.9;17790
01.07.2017 04:24;0;0;0;0;0;0;0
01.07.2017 04:25;17790;17790;17790;17790;0.16;2846.4;17790
01.07.2017 04:26;17790;17790;17790;17790;0;35.58;17790
01.07.2017 04:27;0;0;0;0;0;0;0
01.07.2017 04:28;0;0;0;0;0;0;0
01.07.2017 04:29;17720.11;17720.11;17704;17704;0.44;7725.42;17718.85
01.07.2017 04:30;17790;17962.34;17790;17962.34;0.36;6335.83;17797.26
01.07.2017 04:31;0;0;0;0;0;0;0
01.07.2017 04:32;0;0;0;0;0;0;0
01.07.2017 04:33;17918.83;17918.83;17918.83;17918.83;0.01;250.86;17918.83
01.07.2017 04:34;17720.13;17920.12;17720.13;17918.63;0.06;1108.23;17874.7
01.07.2017 04:35;17720.14;17720.14;17720.14;17720.14;0.01;194.92;17720.14
01.07.2017 04:36;17917.93;17920.13;17723.02;17916.83;1.9;33955.9;17918.68
01.07.2017 04:37;17920.13;17920.13;17723.03;17723.03;0.14;2434.97;17904.19
01.07.2017 04:38;17916.84;17916.84;17725.01;17725.01;0.02;392.06;17820.93
01.07.2017 04:39;17918.54;17918.54;17918.54;17918.54;0.01;179.19;17918.54
01.07.2017 04:40;0;0;0;0;0;0;0
01.07.2017 04:41;0;0;0;0;0;0;0
01.07.2017 04:42;0;0;0;0;0;0;0
01.07.2017 04:43;0;0;0;0;0;0;0
01.07.2017 04:44;17900;17900;17900;17900;0.23;4099.1;17900
01.07.2017 04:45;0;0;0;0;0;0;0
01.07.2017 04:46;0;0;0;0;0;0;0
01.07.2017 04:47;0;0;0;0;0;0;0
01.07.2017 04:48;17725.01;17725.01;17725.01;17725.01;0.04;655.83;17725.01
01.07.2017 04:49;0;0;0;0;0;0;0
01.07.2017 04:50;0;0;0;0;0;0;0
01.07.2017 04:51;0;0;0;0;0;0;0
01.07.2017 04:52;17900;17900;17900;17900;0.2;3597.9;17900
01.07.2017 04:53;17727.01;17750;17727.01;17750;5.42;96107.34;17728.71
01.07.2017 04:54;0;0;0;0;0;0;0
01.07.2017 04:55;0;0;0;0;0;0;0
01.07.2017 04:56;0;0;0;0;0;0;0
01.07.2017 04:57;0;0;0;0;0;0;0
01.07.2017 04:58;17899.99;17899.99;17899.99;17899.99;3;53699.97;17899.99
01.07.2017 04:59;0;0;0;0;0;0;0
01.07.2017 05:00;0;0;0;0;0;0;0
01.07.2017 05:01;0;0;0;0;0;0;0
01.07.2017 05:02;0;0;0;0;0;0;0
01.07.2017 05:03;17897.97;17897.97;17897.97;17897.97;0.16;2899.47;17897.97
01.07.2017 05:04;17897.97;17899;17897.97;17899;0.77;13746.19;17898.68
01.07.2017 05:05;17750;17750;17750;17750;0.03;497;17750
01.07.2017 05:06;17899;17899;17899;17899;0.01;125.29;17899
01.07.2017 05:07;0;0;0;0;0;0;0
01.07.2017 05:08;0;0;0;0;0;0;0
01.07.2017 05:09;0;0;0;0;0;0;0
01.07.2017 05:10;0;0;0;0;0;0;0
01.07.2017 05:11;17750;17750;17750;17750;0.03;443.75;17750
01.07.2017 05:12;0;0;0;0;0;0;0
01.07.2017 05:13;0;0;0;0;0;0;0
01.07.2017 05:14;17898.98;17898.98;17898.98;17898.98;0.36;6443.63;17898.98
01.07.2017 05:15;0;0;0;0;0;0;0
01.07.2017 05:16;0;0;0;0;0;0;0
01.07.2017 05:17;17751;17751;17751;17751;0.33;5822.33;17751
01.07.2017 05:18;17751;17751;17751;17751;0.01;177.51;17751
01.07.2017 05:19;17896.73;17896.73;17896.73;17896.73;0.01;196.86;17896.73
01.07.2017 05:20;17751.1;17751.1;17751;17751;0.18;3141.94;17751.09
01.07.2017 05:21;17751.1;17751.1;17751.1;17751.1;0.03;603.54;17751.1
01.07.2017 05:22;0;0;0;0;0;0;0
01.07.2017 05:23;0;0;0;0;0;0;0
01.07.2017 05:24;0;0;0;0;0;0;0
01.07.2017 05:25;0;0;0;0;0;0;0
01.07.2017 05:26;0;0;0;0;0;0;0
01.07.2017 05:27;0;0;0;0;0;0;0
01.07.2017 05:28;0;0;0;0;0;0;0
01.07.2017 05:29;0;0;0;0;0;0;0
01.07.2017 05:30;0;0;0;0;0;0;0
01.07.2017 05:31;0;0;0;0;0;0;0
01.07.2017 05:32;0;0;0;0;0;0;0
01.07.2017 05:33;0;0;0;0;0;0;0
01.07.2017 05:34;17752.6;17752.6;17752.6;17752.6;0.01;195.28;17752.6
01.07.2017 05:35;17870;17870;17870;17870;0.2;3574;17870
01.07.2017 05:36;17879.99;17899;17879.99;17899;0.83;14920.14;17889.86
01.07.2017 05:37;0;0;0;0;0;0;0
01.07.2017 05:38;0;0;0;0;0;0;0
01.07.2017 05:39;0;0;0;0;0;0;0
01.07.2017 05:40;0;0;0;0;0;0;0
01.07.2017 05:41;17753;17753;17753;17753;0.53;9426.84;17753
01.07.2017 05:42;17888;17888;17888;17888;0.1;1788.8;17888
01.07.2017 05:43;0;0;0;0;0;0;0
01.07.2017 05:44;0;0;0;0;0;0;0
01.07.2017 05:45;17753;17753;17753;17753;1.52;27002.31;17753
01.07.2017 05:46;0;0;0;0;0;0;0
01.07.2017 05:47;0;0;0;0;0;0;0
01.07.2017 05:48;0;0;0;0;0;0;0
01.07.2017 05:49;0;0;0;0;0;0;0
01.07.2017 05:50;0;0;0;0;0;0;0
01.07.2017 05:51;17820;17829.9;17820;17829.9;5.37;95653.96;17829.26
01.07.2017 05:52;17829.9;17829.9;17829.9;17829.9;4.25;75794.9;17829.9
01.07.2017 05:53;17753;17753;17753;17753;0.05;887.65;17753
01.07.2017 05:54;0;0;0;0;0;0;0
01.07.2017 05:55;17815;17815;17815;17815;0.04;623.53;17815
01.07.2017 05:56;17754;17754;17754;17754;0.11;1952.94;17754
01.07.2017 05:57;0;0;0;0;0;0;0
01.07.2017 05:58;0;0;0;0;0;0;0
01.07.2017 05:59;0;0;0;0;0;0;0
01.07.2017 06:00;17753;17753;17753;17753;0.08;1437.99;17753
01.07.2017 06:01;17753;17828;17753;17828;2.13;37854.58;17813.92
01.07.2017 06:02;0;0;0;0;0;0;0
01.07.2017 06:03;0;0;0;0;0;0;0
01.07.2017 06:04;17829;17829;17829;17829;0.2;3565.8;17829
01.07.2017 06:05;0;0;0;0;0;0;0
01.07.2017 06:06;0;0;0;0;0;0;0
01.07.2017 06:07;0;0;0;0;0;0;0
01.07.2017 06:08;0;0;0;0;0;0;0
01.07.2017 06:09;0;0;0;0;0;0;0
01.07.2017 06:10;17751;17751;17751;17751;1.58;28028.83;17751
01.07.2017 06:11;17810;17810;17810;17810;0.06;1015.17;17810
01.07.2017 06:12;0;0;0;0;0;0;0
01.07.2017 06:13;0;0;0;0;0;0;0
01.07.2017 06:14;17751;17751;17751;17751;0.37;6638.87;17751
01.07.2017 06:15;17750;17750;17750;17750;0.28;5005.5;17750
01.07.2017 06:16;0;0;0;0;0;0;0
01.07.2017 06:17;0;0;0;0;0;0;0
01.07.2017 06:18;17690.01;17690.01;17690.01;17690.01;0.01;176.9;17690.01
01.07.2017 06:19;17690.01;17750;17690.01;17750;0.47;8343.99;17715.48
01.07.2017 06:20;0;0;0;0;0;0;0
01.07.2017 06:21;17690.02;17690.02;17690.02;17690.02;0.11;1945.9;17690.02
01.07.2017 06:22;17750;17750;17750;17750;0.12;2183.25;17750
01.07.2017 06:23;17750;17815;17750;17815;2.39;42553.77;17790.04
01.07.2017 06:24;17812.99;17815;17812.99;17815;0.65;11507.66;17813.72
01.07.2017 06:25;17812.99;17815;17812.99;17812.99;0.92;16370.8;17813.71
01.07.2017 06:26;0;0;0;0;0;0;0
01.07.2017 06:27;0;0;0;0;0;0;0
01.07.2017 06:28;17780;17780;17780;17780;0.2;3556;17780
01.07.2017 06:29;17812.99;17812.99;17780;17780;0.02;427.48;17811.62
01.07.2017 06:30;17780;17780;17780;17780;0.2;3556;17780
01.07.2017 06:31;17780;17780;17780;17780;0.02;355.6;17780
01.07.2017 06:32;17780;17780;17780;17780;0.85;15024.1;17780
01.07.2017 06:33;0;0;0;0;0;0;0
01.07.2017 06:34;0;0;0;0;0;0;0
01.07.2017 06:35;0;0;0;0;0;0;0
01.07.2017 06:36;0;0;0;0;0;0;0
01.07.2017 06:37;17812.99;17812.99;17812.99;17812.99;0.44;7891.15;17812.99
01.07.2017 06:38;17812.99;17815;17812.99;17815;1;17885.48;17814.23
01.07.2017 06:39;0;0;0;0;0;0;0
01.07.2017 06:40;17812.99;17865.99;17812.99;17865.99;0.32;5687.77;17830.01
01.07.2017 06:41;17780;17780;17780;17780;0.07;1173.48;17780
01.07.2017 06:42;17812.99;17812.99;17780;17780;0.53;9355.58;17786.27
01.07.2017 06:43;17780;17780;17780;17780;0.9;16002;17780
01.07.2017 06:44;0;0;0;0;0;0;0
01.07.2017 06:45;17780;17780;17780;17780;3.03;53873.4;17780
01.07.2017 06:46;17812.99;17812.99;17812.99;17812.99;0.12;2066.31;17812.99
01.07.2017 06:47;0;0;0;0;0;0;0
01.07.2017 06:48;0;0;0;0;0;0;0
01.07.2017 06:49;0;0;0;0;0;0;0
01.07.2017 06:50;0;0;0;0;0;0;0
01.07.2017 06:51;0;0;0;0;0;0;0
01.07.2017 06:52;0;0;0;0;0;0;0
01.07.2017 06:53;0;0;0;0;0;0;0
01.07.2017 06:54;0;0;0;0;0;0;0
01.07.2017 06:55;0;0;0;0;0;0;0
01.07.2017 06:56;0;0;0;0;0;0;0
01.07.2017 06:57;17812.99;17812.99;17812.99;17812.99;0.1;1781.3;17812.99
01.07.2017 06:58;0;0;0;0;0;0;0
01.07.2017 06:59;17812.99;17812.99;17812.99;17812.99;0.07;1211.28;17812.99
01.07.2017 07:00;17812.99;17812.99;17812.99;17812.99;0.2;3562.6;17812.99
01.07.2017 07:01;17812.99;17812.99;17812.99;17812.99;0.2;3562.6;17812.99
01.07.2017 07:02;0;0;0;0;0;0;0
01.07.2017 07:03;0;0;0;0;0;0;0
01.07.2017 07:04;0;0;0;0;0;0;0
01.07.2017 07:05;0;0;0;0;0;0;0
01.07.2017 07:06;0;0;0;0;0;0;0
01.07.2017 07:07;0;0;0;0;0;0;0
01.07.2017 07:08;0;0;0;0;0;0;0
01.07.2017 07:09;0;0;0;0;0;0;0
01.07.2017 07:10;17812.99;17850;17764;17764;0.81;14395.21;17793.83
01.07.2017 07:11;17850;17866;17850;17866;0.94;16816.3;17851.7
01.07.2017 07:12;0;0;0;0;0;0;0
01.07.2017 07:13;0;0;0;0;0;0;0
01.07.2017 07:14;0;0;0;0;0;0;0
01.07.2017 07:15;17880;17880;17880;17880;1.29;22993.68;17880
01.07.2017 07:16;0;0;0;0;0;0;0
01.07.2017 07:17;0;0;0;0;0;0;0
01.07.2017 07:18;17880;17887;17880;17887;2.52;45093.85;17880.19
01.07.2017 07:19;0;0;0;0;0;0;0
01.07.2017 07:20;0;0;0;0;0;0;0
01.07.2017 07:21;0;0;0;0;0;0;0
01.07.2017 07:22;0;0;0;0;0;0;0
01.07.2017 07:23;0;0;0;0;0;0;0
01.07.2017 07:24;17888;17888;17888;17888;0.03;608.19;17888
01.07.2017 07:25;17899;17899;17899;17899;0.1;1789.9;17899
01.07.2017 07:26;17899;17918;17899;17918;2.43;43551.7;17900.41
01.07.2017 07:27;0;0;0;0;0;0;0
01.07.2017 07:28;17950;17950;17950;17950;0.03;574.4;17950
01.07.2017 07:29;17920;17920;17910;17910;0.21;3834.74;17919.35
01.07.2017 07:30;17950;17950;17950;17950;2.78;49883.05;17950
01.07.2017 07:31;0;0;0;0;0;0;0
01.07.2017 07:32;17910;17910;17910;17910;0.02;376.11;17910
01.07.2017 07:33;17910;17910;17910;17910;7;125405.82;17910
01.07.2017 07:34;0;0;0;0;0;0;0
01.07.2017 07:35;0;0;0;0;0;0;0
01.07.2017 07:36;0;0;0;0;0;0;0
01.07.2017 07:37;17910;17962;17910;17962;2.35;42235.25;17957.16
01.07.2017 07:38;17980;17999;17980;17999;4.58;82469.31;17998.54
