Date;EUR
02.01.2013 00:00;0.7583801
03.01.2013 00:00;0.766400981
04.01.2013 00:00;0.765169485
05.01.2013 00:00;0.765169485
06.01.2013 00:00;0.765169485
07.01.2013 00:00;0.762369444
08.01.2013 00:00;0.764350684
09.01.2013 00:00;0.765462339
10.01.2013 00:00;0.753522719
11.01.2013 00:00;0.74940048
12.01.2013 00:00;0.74940048
13.01.2013 00:00;0.74940048
14.01.2013 00:00;0.747216618
15.01.2013 00:00;0.751653638
16.01.2013 00:00;0.752445448
17.01.2013 00:00;0.747551768
18.01.2013 00:00;0.750807118
19.01.2013 00:00;0.750807118
20.01.2013 00:00;0.750807118
21.01.2013 00:00;0.751089079
22.01.2013 00:00;0.750694392
23.01.2013 00:00;0.750863493
24.01.2013 00:00;0.747607656
25.01.2013 00:00;0.742831674
26.01.2013 00:00;0.742831674
27.01.2013 00:00;0.742831674
28.01.2013 00:00;0.743162901
29.01.2013 00:00;0.741125028
30.01.2013 00:00;0.737028302
31.01.2013 00:00;0.736431254
01.02.2013 00:00;0.73313783
02.02.2013 00:00;0.73313783
03.02.2013 00:00;0.73313783
04.02.2013 00:00;0.739973361
05.02.2013 00:00;0.736160188
06.02.2013 00:00;0.739480884
07.02.2013 00:00;0.74649149
08.02.2013 00:00;0.74822297
09.02.2013 00:00;0.74822297
10.02.2013 00:00;0.74822297
11.02.2013 00:00;0.745879018
12.02.2013 00:00;0.743273376
13.02.2013 00:00;0.743328626
14.02.2013 00:00;0.748446973
15.02.2013 00:00;0.748334955
16.02.2013 00:00;0.748334955
17.02.2013 00:00;0.748334955
18.02.2013 00:00;0.748951468
19.02.2013 00:00;0.746937556
20.02.2013 00:00;0.75295535
21.02.2013 00:00;0.758207597
22.02.2013 00:00;0.758150114
23.02.2013 00:00;0.758150114
24.02.2013 00:00;0.758150114
25.02.2013 00:00;0.765579544
26.02.2013 00:00;0.765579544
27.02.2013 00:00;0.761092929
28.02.2013 00:00;0.765931373
01.03.2013 00:00;0.767931193
02.03.2013 00:00;0.767931193
03.03.2013 00:00;0.767931193
04.03.2013 00:00;0.767695378
05.03.2013 00:00;0.76622481
06.03.2013 00:00;0.771188401
07.03.2013 00:00;0.763009309
08.03.2013 00:00;0.768875903
09.03.2013 00:00;0.768875903
10.03.2013 00:00;0.768875903
11.03.2013 00:00;0.766577233
12.03.2013 00:00;0.767224183
13.03.2013 00:00;0.771545405
14.03.2013 00:00;0.768935025
15.03.2013 00:00;0.764759865
16.03.2013 00:00;0.764759865
17.03.2013 00:00;0.764759865
18.03.2013 00:00;0.771843161
19.03.2013 00:00;0.77621672
20.03.2013 00:00;0.773215805
21.03.2013 00:00;0.775314002
22.03.2013 00:00;0.769941484
23.03.2013 00:00;0.769941484
24.03.2013 00:00;0.769941484
25.03.2013 00:00;0.778089013
26.03.2013 00:00;0.777544514
27.03.2013 00:00;0.782472613
28.03.2013 00:00;0.780274657
29.03.2013 00:00;0.780031201
30.03.2013 00:00;0.780031201
31.03.2013 00:00;0.780031201
01.04.2013 00:00;0.778270683
02.04.2013 00:00;0.780031201
03.04.2013 00:00;0.77814956
04.04.2013 00:00;0.773036487
05.04.2013 00:00;0.769822941
06.04.2013 00:00;0.769822941
07.04.2013 00:00;0.769822941
08.04.2013 00:00;0.768698593
09.04.2013 00:00;0.764409112
10.04.2013 00:00;0.765110941
11.04.2013 00:00;0.763184004
12.04.2013 00:00;0.762660159
13.04.2013 00:00;0.762660159
14.04.2013 00:00;0.762660159
15.04.2013 00:00;0.767106474
16.04.2013 00:00;0.758840492
17.04.2013 00:00;0.767459708
18.04.2013 00:00;0.766166105
19.04.2013 00:00;0.766166105
20.04.2013 00:00;0.766166105
21.04.2013 00:00;0.766166105
22.04.2013 00:00;0.7652866
23.04.2013 00:00;0.769289945
24.04.2013 00:00;0.768285187
25.04.2013 00:00;0.768462307
26.04.2013 00:00;0.767577525
27.04.2013 00:00;0.767577525
28.04.2013 00:00;0.767577525
29.04.2013 00:00;0.763358779
30.04.2013 00:00;0.759474444
01.05.2013 00:00;0.758725341
02.05.2013 00:00;0.765462339
03.05.2013 00:00;0.762485703
04.05.2013 00:00;0.762485703
05.05.2013 00:00;0.762485703
06.05.2013 00:00;0.764759865
07.05.2013 00:00;0.764584448
08.05.2013 00:00;0.760340633
09.05.2013 00:00;0.766694779
10.05.2013 00:00;0.769645194
11.05.2013 00:00;0.769645194
12.05.2013 00:00;0.769645194
13.05.2013 00:00;0.770653514
14.05.2013 00:00;0.773993808
15.05.2013 00:00;0.77597579
16.05.2013 00:00;0.776276976
17.05.2013 00:00;0.77887686
18.05.2013 00:00;0.77887686
19.05.2013 00:00;0.77887686
20.05.2013 00:00;0.77621672
21.05.2013 00:00;0.774833411
22.05.2013 00:00;0.777725929
23.05.2013 00:00;0.773036487
24.05.2013 00:00;0.773275595
25.05.2013 00:00;0.773275595
26.05.2013 00:00;0.773275595
27.05.2013 00:00;0.773275595
28.05.2013 00:00;0.77784692
29.05.2013 00:00;0.77273781
30.05.2013 00:00;0.766283525
31.05.2013 00:00;0.769289945
01.06.2013 00:00;0.769289945
02.06.2013 00:00;0.769289945
03.06.2013 00:00;0.764759865
04.06.2013 00:00;0.764467548
05.06.2013 00:00;0.763708569
06.06.2013 00:00;0.754887899
07.06.2013 00:00;0.756258035
08.06.2013 00:00;0.756258035
09.06.2013 00:00;0.756258035
10.06.2013 00:00;0.754318473
11.06.2013 00:00;0.75103267
12.06.2013 00:00;0.749793807
13.06.2013 00:00;0.747663551
14.06.2013 00:00;0.749232037
15.06.2013 00:00;0.749232037
16.06.2013 00:00;0.749232037
17.06.2013 00:00;0.747999102
18.06.2013 00:00;0.746602957
