Date;BTC
23.06.12 0:00;0,157111659
24.06.12 0:00;0,157111659
25.06.12 0:00;0,157111659
26.06.12 0:00;0,157148694
27.06.12 0:00;0,157161043
28.06.12 0:00;0,15730938
29.06.12 0:00;0,157294534
30.06.12 0:00;0,157388608
01.07.12 0:00;0,157388608
02.07.12 0:00;0,157388608
03.07.12 0:00;0,157512562
04.07.12 0:00;0,157420817
05.07.12 0:00;0,157537376
06.07.12 0:00;0,157331655
07.07.12 0:00;0,157124002
08.07.12 0:00;0,157124002
09.07.12 0:00;0,157124002
10.07.12 0:00;0,156951376
11.07.12 0:00;0,157086979
12.07.12 0:00;0,157025312
13.07.12 0:00;0,156899663
14.07.12 0:00;0,156759468
15.07.12 0:00;0,156759468
16.07.12 0:00;0,156759468
17.07.12 0:00;0,156774214
18.07.12 0:00;0,156916897
19.07.12 0:00;0,157000659
20.07.12 0:00;0,156914435
21.07.12 0:00;0,156894739
22.07.12 0:00;0,156894739
23.07.12 0:00;0,156894739
24.07.12 0:00;0,156590094
25.07.12 0:00;0,156592546
26.07.12 0:00;0,156531267
27.07.12 0:00;0,156636697
28.07.12 0:00;0,156717704
29.07.12 0:00;0,156717704
30.07.12 0:00;0,156717704
31.07.12 0:00;0,156752097
01.08.12 0:00;0,157183276
02.08.12 0:00;0,157022847
03.08.12 0:00;0,157049973
04.08.12 0:00;0,156926747
05.08.12 0:00;0,156926747
06.08.12 0:00;0,156926747
07.08.12 0:00;0,156887355
08.08.12 0:00;0,157069708
09.08.12 0:00;0,157183276
10.08.12 0:00;0,157250012
11.08.12 0:00;0,157222816
12.08.12 0:00;0,157222816
13.08.12 0:00;0,157222816
14.08.12 0:00;0,157190688
15.08.12 0:00;0,157262377
16.08.12 0:00;0,157178335
17.08.12 0:00;0,157086979
18.08.12 0:00;0,157274743
19.08.12 0:00;0,157274743
20.08.12 0:00;0,157274743
21.08.12 0:00;0,157250012
22.08.12 0:00;0,157331655
23.08.12 0:00;0,157440645
24.08.12 0:00;0,157386131
25.08.12 0:00;0,157363841
26.08.12 0:00;0,157363841
27.08.12 0:00;0,157363841
28.08.12 0:00;0,157311855
29.08.12 0:00;0,15740595
30.08.12 0:00;0,157445603
31.08.12 0:00;0,157485275
01.09.12 0:00;0,157517524
02.09.12 0:00;0,157517524
03.09.12 0:00;0,157517524
04.09.12 0:00;0,157716268
05.09.12 0:00;0,15755475
06.09.12 0:00;0,157495196
07.09.12 0:00;0,157654107
08.09.12 0:00;0,157656592
09.09.12 0:00;0,157656592
10.09.12 0:00;0,157656592
11.09.12 0:00;0,157780968
12.09.12 0:00;0,157850705
13.09.12 0:00;0,158062783
14.09.12 0:00;0,157985371
15.09.12 0:00;0,158355635
16.09.12 0:00;0,158355635
17.09.12 0:00;0,158355635
18.09.12 0:00;0,158290463
19.09.12 0:00;0,158255393
20.09.12 0:00;0,158496188
21.09.12 0:00;0,158634474
22.09.12 0:00;0,158596736
23.09.12 0:00;0,158596736
24.09.12 0:00;0,158596736
25.09.12 0:00;0,158496188
26.09.12 0:00;0,158574102
27.09.12 0:00;0,158679784
28.09.12 0:00;0,158672231
29.09.12 0:00;0,159121649
30.09.12 0:00;0,159121649
01.10.12 0:00;0,159121649
02.10.12 0:00;0,159121649
03.10.12 0:00;0,159121649
04.10.12 0:00;0,159121649
05.10.12 0:00;0,159121649
06.10.12 0:00;0,159121649
07.10.12 0:00;0,159121649
08.10.12 0:00;0,159121649
09.10.12 0:00;0,159038137
10.10.12 0:00;0,159038137
11.10.12 0:00;0,159152038
12.10.12 0:00;0,159311773
13.10.12 0:00;0,159560888
14.10.12 0:00;0,159560888
15.10.12 0:00;0,159560888
16.10.12 0:00;0,159479459
17.10.12 0:00;0,159647498
18.10.12 0:00;0,159884883
19.10.12 0:00;0,15999232
20.10.12 0:00;0,159902779
21.10.12 0:00;0,159902779
22.10.12 0:00;0,159902779
23.10.12 0:00;0,159882327
24.10.12 0:00;0,160053778
25.10.12 0:00;0,160051216
26.10.12 0:00;0,160212763
27.10.12 0:00;0,160038409
28.10.12 0:00;0,160038409
29.10.12 0:00;0,160038409
30.10.12 0:00;0,160158878
31.10.12 0:00;0,16024357
01.11.12 0:00;0,160328352
02.11.12 0:00;0,160228165
03.11.12 0:00;0,160217896
04.11.12 0:00;0,160217896
05.11.12 0:00;0,160217896
06.11.12 0:00;0,160117847
07.11.12 0:00;0,160112719
08.11.12 0:00;0,160161443
09.11.12 0:00;0,160181967
10.11.12 0:00;0,160122974
11.11.12 0:00;0,160122974
12.11.12 0:00;0,160122974
13.11.12 0:00;0,160536835
14.11.12 0:00;0,160616768
15.11.12 0:00;0,160637409
16.11.12 0:00;0,160431239
17.11.12 0:00;0,160369491
18.11.12 0:00;0,160369491
19.11.12 0:00;0,160369491
20.11.12 0:00;0,160397787
21.11.12 0:00;0,160446684
22.11.12 0:00;0,160503338
23.11.12 0:00;0,16054199
24.11.12 0:00;0,160547145
25.11.12 0:00;0,160547145
26.11.12 0:00;0,160547145
27.11.12 0:00;0,160629668
28.11.12 0:00;0,160712277
29.11.12 0:00;0,16058066
30.11.12 0:00;0,160560033
01.12.12 0:00;0,160598712
02.12.12 0:00;0,160598712
03.12.12 0:00;0,160598712
04.12.12 0:00;0,160567768
05.12.12 0:00;0,160627088
06.12.12 0:00;0,160634829
07.12.12 0:00;0,160557455
08.12.12 0:00;0,160511067
09.12.12 0:00;0,160511067
10.12.12 0:00;0,160511067
11.12.12 0:00;0,160092213
12.12.12 0:00;0,16008965
13.12.12 0:00;0,159966727
14.12.12 0:00;0,160456981
15.12.12 0:00;0,160217896
16.12.12 0:00;0,160217896
17.12.12 0:00;0,160217896
18.12.12 0:00;0,160338635
19.12.12 0:00;0,160451832
20.12.12 0:00;0,160505915
21.12.12 0:00;0,160508491
22.12.12 0:00;0,160549722
23.12.12 0:00;0,160549722
24.12.12 0:00;0,160549722
25.12.12 0:00;0,160420945
26.12.12 0:00;0,160413224
27.12.12 0:00;0,160377207
28.12.12 0:00;0,160359205
29.12.12 0:00;0,160469856
30.12.12 0:00;0,160469856
31.12.12 0:00;0,160469856
01.01.13 0:00;0,160505915
02.01.13 0:00;0,160505915
03.01.13 0:00;0,160505915
04.01.13 0:00;0,160505915
05.01.13 0:00;0,160500762
06.01.13 0:00;0,160500762
07.01.13 0:00;0,160500762
08.01.13 0:00;0,16052395
09.01.13 0:00;0,160665799
10.01.13 0:00;0,160611609
11.01.13 0:00;0,160676125
12.01.13 0:00;0,160872573
13.01.13 0:00;0,160872573
14.01.13 0:00;0,160872573
15.01.13 0:00;0,160792385
16.01.13 0:00;0,160937299
17.01.13 0:00;0,160862222
18.01.13 0:00;0,160875161
19.01.13 0:00;0,160890691
20.01.13 0:00;0,160890691
21.01.13 0:00;0,160890691
22.01.13 0:00;0,160738109
23.01.13 0:00;0,160776874
24.01.13 0:00;0,160823416
25.01.13 0:00;0,16082083
26.01.13 0:00;0,160758781
27.01.13 0:00;0,160758781
28.01.13 0:00;0,160758781
29.01.13 0:00;0,160704529
30.01.13 0:00;0,160660637
31.01.13 0:00;0,160758781
01.02.13 0:00;0,160802727
02.02.13 0:00;0,16058066
03.02.13 0:00;0,16058066
04.02.13 0:00;0,16058066
05.02.13 0:00;0,160441535
06.02.13 0:00;0,160529104
07.02.13 0:00;0,160469856
08.02.13 0:00;0,160449258
09.02.13 0:00;0,160449258
10.02.13 0:00;0,160449258
11.02.13 0:00;0,160449258
12.02.13 0:00;0,160449258
13.02.13 0:00;0,160449258
14.02.13 0:00;0,160449258
15.02.13 0:00;0,160449258
16.02.13 0:00;0,160449258
17.02.13 0:00;0,160449258
18.02.13 0:00;0,160449258
19.02.13 0:00;0,160187099
20.02.13 0:00;0,160146053
21.02.13 0:00;0,160318071
22.02.13 0:00;0,16024357
23.02.13 0:00;0,160382352
24.02.13 0:00;0,160382352
25.02.13 0:00;0,160382352
26.02.13 0:00;0,160413224
27.02.13 0:00;0,160526527
28.02.13 0:00;0,160583238
01.03.13 0:00;0,160735526
02.03.13 0:00;0,160704529
03.03.13 0:00;0,160704529
04.03.13 0:00;0,160704529
05.03.13 0:00;0,16063999
06.03.13 0:00;0,160745861
07.03.13 0:00;0,16082083
08.03.13 0:00;0,160766535
09.03.13 0:00;0,160908813
10.03.13 0:00;0,160908813
11.03.13 0:00;0,160908813
12.03.13 0:00;0,16082083
13.03.13 0:00;0,160869985
14.03.13 0:00;0,160932119
15.03.13 0:00;0,160888102
16.03.13 0:00;0,160939889
17.03.13 0:00;0,160939889
18.03.13 0:00;0,160939889
19.03.13 0:00;0,160880337
20.03.13 0:00;0,160882925
21.03.13 0:00;0,160981342
22.03.13 0:00;0,16091917
23.03.13 0:00;0,160973568
24.03.13 0:00;0,160973568
25.03.13 0:00;0,160973568
26.03.13 0:00;0,161012446
27.03.13 0:00;0,161004669
28.03.13 0:00;0,160926939
29.03.13 0:00;0,160913991
30.03.13 0:00;0,161009854
31.03.13 0:00;0,161009854
01.04.13 0:00;0,161009854
02.04.13 0:00;0,161082474
03.04.13 0:00;0,161326751
04.04.13 0:00;0,161264312
05.04.13 0:00;0,16125131
06.04.13 0:00;0,16125131
07.04.13 0:00;0,16125131
08.04.13 0:00;0,16125131
09.04.13 0:00;0,16120452
10.04.13 0:00;0,161225312
11.04.13 0:00;0,161443955
12.04.13 0:00;0,161384029
13.04.13 0:00;0,161501316
14.04.13 0:00;0,161501316
15.04.13 0:00;0,161501316
16.04.13 0:00;0,16163706
17.04.13 0:00;0,161739018
18.04.13 0:00;0,16201416
19.04.13 0:00;0,161778267
20.04.13 0:00;0,161875162
21.04.13 0:00;0,161875162
22.04.13 0:00;0,161875162
23.04.13 0:00;0,16174425
24.04.13 0:00;0,161833247
25.04.13 0:00;0,161848963
26.04.13 0:00;0,162045664
27.04.13 0:00;0,162206002
28.04.13 0:00;0,162206002
29.04.13 0:00;0,162206002
30.04.13 0:00;0,162206002
01.05.13 0:00;0,162206002
02.05.13 0:00;0,162206002
03.05.13 0:00;0,162448423
04.05.13 0:00;0,162451062
05.05.13 0:00;0,162451062
06.05.13 0:00;0,162451062
07.05.13 0:00;0,162161286
08.05.13 0:00;0,162493297
09.05.13 0:00;0,162837277
10.05.13 0:00;0,16310819
11.05.13 0:00;0,162821369
12.05.13 0:00;0,162821369
13.05.13 0:00;0,162821369
14.05.13 0:00;0,162694216
15.05.13 0:00;0,162792212
16.05.13 0:00;0,162710099
17.05.13 0:00;0,16262807
18.05.13 0:00;0,162834625
19.05.13 0:00;0,162834625
20.05.13 0:00;0,162834625
21.05.13 0:00;0,162895633
22.05.13 0:00;0,162983245
23.05.13 0:00;0,163102869
24.05.13 0:00;0,163025758
25.05.13 0:00;0,163089569
26.05.13 0:00;0,163089569
27.05.13 0:00;0,163089569
28.05.13 0:00;0,16336666
29.05.13 0:00;0,163358654
30.05.13 0:00;0,163220004
31.05.13 0:00;0,16310819
01.06.13 0:00;0,163004499
02.06.13 0:00;0,163004499
03.06.13 0:00;0,163004499
04.06.13 0:00;0,163086909
05.06.13 0:00;0,16316674
06.06.13 0:00;0,163190705
07.06.13 0:00;0,162967309
08.06.13 0:00;0,163039048
09.06.13 0:00;0,163039048
10.06.13 0:00;0,163039048
11.06.13 0:00;0,163039048
12.06.13 0:00;0,163039048
13.06.13 0:00;0,163039048
14.06.13 0:00;0,163015128
15.06.13 0:00;0,16311085
16.06.13 0:00;0,16311085
17.06.13 0:00;0,16311085
18.06.13 0:00;0,163265306
19.06.13 0:00;0,163172065
20.06.13 0:00;0,163214676
21.06.13 0:00;0,163180053
22.06.13 0:00;0,163041706
23.06.13 0:00;0,163041706
24.06.13 0:00;0,163041706
25.06.13 0:00;0,162731282
26.06.13 0:00;0,162725986
27.06.13 0:00;0,162680983
28.06.13 0:00;0,16262807
29.06.13 0:00;0,162930136
30.06.13 0:00;0,162930136
01.07.13 0:00;0,162930136
02.07.13 0:00;0,163060316
03.07.13 0:00;0,16305234
04.07.13 0:00;0,16311085
05.07.13 0:00;0,163243984
06.07.13 0:00;0,163062975
07.07.13 0:00;0,163062975
08.07.13 0:00;0,163062975
09.07.13 0:00;0,163031074
10.07.13 0:00;0,163145444
11.07.13 0:00;0,1630231
12.07.13 0:00;0,162993871
13.07.13 0:00;0,16293279
14.07.13 0:00;0,16293279
15.07.13 0:00;0,16293279
16.07.13 0:00;0,162930136
17.07.13 0:00;0,162999185
18.07.13 0:00;0,162991215
19.07.13 0:00;0,162831974
20.07.13 0:00;0,162922172
21.07.13 0:00;0,162922172
22.07.13 0:00;0,162922172
23.07.13 0:00;0,16284258
24.07.13 0:00;0,162935445
25.07.13 0:00;0,162972621
26.07.13 0:00;0,163007156
27.07.13 0:00;0,163086909
28.07.13 0:00;0,163086909
29.07.13 0:00;0,163086909
30.07.13 0:00;0,163065634
31.07.13 0:00;0,163086909
01.08.13 0:00;0,163161416
02.08.13 0:00;0,163121493
03.08.13 0:00;0,163145444
04.08.13 0:00;0,163145444
05.08.13 0:00;0,163145444
06.08.13 0:00;0,163273303
07.08.13 0:00;0,163353317
08.08.13 0:00;0,163420055
09.08.13 0:00;0,163361323
10.08.13 0:00;0,16334798
11.08.13 0:00;0,010620221
12.08.13 0:00;0,010517459
13.08.13 0:00;0,010214505
14.08.13 0:00;0,010208248
15.08.13 0:00;0,010252204
16.08.13 0:00;0,010169836
17.08.13 0:00;0,010044194
18.08.13 0:00;0,010117361
19.08.13 0:00;0,009775171
20.08.13 0:00;0,009522903
21.08.13 0:00;0,008973439
22.08.13 0:00;0,009113278
23.08.13 0:00;0,009298001
24.08.13 0:00;0,009200478
25.08.13 0:00;0,008945344
26.08.13 0:00;0,008910274
27.08.13 0:00;0,008514261
28.08.13 0:00;0,008504125
29.08.13 0:00;0,00850919
30.08.13 0:00;0,008114907
31.08.13 0:00;0,007724394
01.09.13 0:00;0,007796663
02.09.13 0:00;0,007851759
03.09.13 0:00;0,007837605
04.09.13 0:00;0,008293937
05.09.13 0:00;0,00829669
06.09.13 0:00;0,008596974
07.09.13 0:00;0,008399832
08.09.13 0:00;0,008577065
09.09.13 0:00;0,008331945
10.09.13 0:00;0,008233163
11.09.13 0:00;0,007971303
12.09.13 0:00;0,007951654
13.09.13 0:00;0,007904513
14.09.13 0:00;0,008059317
15.09.13 0:00;0,008026971
16.09.13 0:00;0,007996162
17.09.13 0:00;0,007938398
18.09.13 0:00;0,007917656
19.09.13 0:00;0,008052178
20.09.13 0:00;0,008136697
21.09.13 0:00;0,008153947
22.09.13 0:00;0,008153282
23.09.13 0:00;0,008181967
24.09.13 0:00;0,008160601
25.09.13 0:00;0,008102415
26.09.13 0:00;0,008098477
27.09.13 0:00;0,008097166
28.09.13 0:00;0,008016032
29.09.13 0:00;0,007988497
30.09.13 0:00;0,008123477
01.10.13 0:00;0,007968762
02.10.13 0:00;0,010019036
03.10.13 0:00;0,008560178
04.10.13 0:00;0,008244703
05.10.13 0:00;0,008254912
06.10.13 0:00;0,008218277
07.10.13 0:00;0,008114249
08.10.13 0:00;0,008043758
09.10.13 0:00;0,007946599
10.10.13 0:00;0,007955449
11.10.13 0:00;0,007967493
12.10.13 0:00;0,007903889
13.10.13 0:00;0,007667536
14.10.13 0:00;0,007516536
15.10.13 0:00;0,007212926
16.10.13 0:00;0,007276961
17.10.13 0:00;0,007006236
18.10.13 0:00;0,006684939
19.10.13 0:00;0,006257431
20.10.13 0:00;0,006132712
21.10.13 0:00;0,005741187
22.10.13 0:00;0,005438921
23.10.13 0:00;0,004984548
24.10.13 0:00;0,005460005
25.10.13 0:00;0,005614193
26.10.13 0:00;0,005685048
27.10.13 0:00;0,00538532
28.10.13 0:00;0,00532283
29.10.13 0:00;0,005045663
30.10.13 0:00;0,005140067
31.10.13 0:00;0,005044645
01.11.13 0:00;0,00503753
02.11.13 0:00;0,00497884
03.11.13 0:00;0,00481626
04.11.13 0:00;0,004440497
05.11.13 0:00;0,00417903
06.11.13 0:00;0,003941819
07.11.13 0:00;0,003529827
08.11.13 0:00;0,003088612
09.11.13 0:00;0,002974951
10.11.13 0:00;0,003206156
11.11.13 0:00;0,002953599
12.11.13 0:00;0,002855837
13.11.13 0:00;0,002579114
14.11.13 0:00;0,002392344
15.11.13 0:00;0,0025
16.11.13 0:00;0,002297425
17.11.13 0:00;0,002112959
18.11.13 0:00;0,001708934
19.11.13 0:00;0,001669449
20.11.13 0:00;0,001818182
21.11.13 0:00;0,001428571
22.11.13 0:00;0,001315789
23.11.13 0:00;0,001187366
24.11.13 0:00;0,001228924
25.11.13 0:00;0,001277514
26.11.13 0:00;0,001177066
27.11.13 0:00;0,001054852
28.11.13 0:00;0,000990099
29.11.13 0:00;0,000902926
30.11.13 0:00;0,000898998
01.12.13 0:00;0,00104712
02.12.13 0:00;0,001001934
03.12.13 0:00;0,000954217
04.12.13 0:00;0,000873362
05.12.13 0:00;0,000970327
06.12.13 0:00;0,001146053
07.12.13 0:00;0,00124911
08.12.13 0:00;0,001369863
09.12.13 0:00;0,001068616
10.12.13 0:00;0,000977517
11.12.13 0:00;0,001084858
12.12.13 0:00;0,001110457
13.12.13 0:00;0,00109583
14.12.13 0:00;0,001113648
15.12.13 0:00;0,001156243
16.12.13 0:00;0,001418903
17.12.13 0:00;0,001366232
18.12.13 0:00;0,001813631
19.12.13 0:00;0,001424441
20.12.13 0:00;0,001669449
21.12.13 0:00;0,001645603
22.12.13 0:00;0,001607459
23.12.13 0:00;0,001561597
24.12.13 0:00;0,001544807
25.12.13 0:00;0,164703945
26.12.13 0:00;0,001351351
27.12.13 0:00;0,001391033
28.12.13 0:00;0,001426534
29.12.13 0:00;0,001399992
30.12.13 0:00;0,00135641
